start_time,nginx-web-server--nginx-web-server,nginx-web-server--social-graph-service,social-graph-service--social-graph-service,social-graph-service--user-service,user-service--user-service
1650421546,-0.27940166,-0.360292088,-0.581665941,-0.285341722,-0.245552971
1650421548,-0.263260174,-0.142532722,-0.473144746,0.975622539,-0.182170023
1650421549,-0.06238835,-0.047377369,-0.340748888,2.093836129,0.768574197
1650421551,-0.35831559,-0.22304879,-0.520894071,1.046997874,-0.023712653
1650421557,-0.126954293,-0.045547458,-0.462292626,0.832871868,1.212254833
1650421558,-0.326929368,-0.219388969,-0.125876922,-0.999095077,-0.625850659
1650421559,0.456829445,0.12097441,0.269140227,-1.022886856,-0.752616555
1650421561,-0.122470547,-0.025418441,0.102017587,-0.547051286,-0.625850659
1650421564,-0.14219903,-0.010779156,0.353786759,0.380828076,0.990414515
1650421564,0.250577125,0.214299853,0.388513542,1.570417002,0.451659457
1650421566,0.091852515,0.194170836,0.447114987,0.452203412,-0.404010341
1650421568,-0.204971475,-0.188280488,-0.505701104,-0.047423937,0.166436191
1650421569,0.367154523,0.276516814,0.455796682,-0.404300615,0.007978821
1650421571,0.099923258,0.056927538,-0.049912086,-0.380508836,-0.182170023
1650421572,-0.395082308,-0.277946109,-0.653289929,-0.903927963,-0.752616555
1650421573,-0.094671322,-0.188280488,-0.661971625,-0.095007494,0.388276509
1650421574,-0.181655995,-0.25232736,-0.303851682,-1.070470413,-0.657542133
1650421574,-0.091981074,-0.083975581,0.20402751,-0.999095077,-0.657542133
1650421574,-0.243531691,-0.065676475,0.217050054,-0.666010178,-0.562467711
1650421576,0.184217684,0.170381997,0.329912096,0.856663646,1.560861047
1650421577,0.122341988,0.188681104,0.416729052,-0.16638283,-0.625850659
1650421579,-0.373560327,-0.402380032,-0.698868831,-0.380508836,0.007978821
1650421579,0.135793226,0.06241727,0.451455835,-0.332925279,-0.752616555
1650421580,1.375997388,1.213431061,-0.245250236,0.285660962,0.419967983
1650421582,-0.312581381,-0.426168871,-0.290829138,-1.689056654,-1.544903405
1650421583,-0.294646396,-0.157172007,-0.095490988,-0.523259507,-0.277244445
1650421584,-0.102742065,-0.087635403,0.019541479,-0.95151152,-1.037839821
1650421584,-0.236357697,-0.126063526,0.184493695,-0.547051286,-0.499084763
1650421586,-0.243531691,-0.243177807,-0.536087039,0.119118513,-0.562467711
1650421588,-0.067768845,0.049607895,0.193175391,-0.451884172,-0.150478549
1650421588,-0.371766829,-0.33833316,-0.638096962,0.523578747,1.053797463
1650421589,-0.268640669,-0.270626466,-0.531746191,0.00015962,0.293202087
1650421589,-0.209455221,-0.255987181,-0.523064495,-0.190174608,-0.942765399
1650421591,0.136689975,0.157572623,0.336423368,3.021715491,1.687626943
1650421593,-0.31347813,-0.175471113,0.073802076,-1.189429305,-0.974456873
1650421593,-0.482963731,-0.378591194,-0.692357559,-0.594634843,-0.562467711
1650421595,-0.40494655,-0.318204143,-0.138899466,-1.213221084,-1.766743723
1650421598,-0.305407387,-0.164491649,-0.271295323,1.094581431,1.243946307
1650421599,0.019215828,-0.087635403,0.082483772,0.095326734,0.419967983
1650421600,0.13130948,0.126464142,0.475330497,0.594954083,0.927031567
1650421600,-0.527801192,-0.448127798,-0.579495517,-0.808760849,-0.530776237
1650421602,-0.296439895,-0.228538522,-0.275636171,0.547370526,0.800265671
1650421603,-0.098258319,-0.153512186,-0.054252934,-0.784969071,-0.689233607
1650421604,-0.22200971,-0.25232736,-0.507871528,-1.094262191,-0.689233607
1650421604,0.259544618,0.047777985,-0.088979716,1.641792337,0.863648619
1650421605,-0.007686648,0.078886465,0.258288108,1.237332102,-0.277244445
1650421606,0.080194775,0.126464142,0.282162771,0.618745861,1.370712203
1650421607,-0.32513587,-0.202919773,-0.234398117,-0.999095077,-0.689233607
1650421607,-0.067768845,-0.116913973,0.145426065,-0.761177292,-0.372318867
1650421608,0.184217684,0.137443606,0.288674042,2.260378578,2.321456423
1650421608,-0.32513587,-0.248667539,-0.490508137,-0.380508836,0.229819139
1650421610,-0.000512654,0.007519951,0.045586566,1.546625223,1.085488937
1650421615,-0.365489584,-0.320034054,-0.460122202,-0.499467729,0.071361769
1650421616,-0.350244848,-0.265136734,-0.536087039,1.451458109,0.736882723
1650421619,-0.023828134,0.09169584,0.138914793,0.47599519,-0.055404127
1650421622,-0.341277355,-0.349312624,-0.384157366,-1.213221084,-0.911073925
1650421626,0.107097251,0.058757448,0.260458532,0.071534956,0.419967983
1650421627,0.107994001,0.109994946,0.167130304,-0.071215716,-0.055404127
1650421633,-0.317961876,-0.201089862,-0.540427887,0.190493848,0.356585035
1650421634,0.150141214,0.128294053,0.373320574,2.760005927,2.765137059
1650421635,-0.223803208,-0.146192543,-0.039059966,-1.022886856,-0.847690977
1650421636,-0.253395932,-0.283435841,-0.612051875,-0.380508836,-1.418137509
1650421637,0.018319079,0.102675304,0.104188011,0.404619855,1.180563359
1650421637,0.104407004,0.102675304,0.375490998,-0.309133501,0.198127665
1650421639,-0.042659867,-0.100444777,-0.062934629,-0.999095077,-0.974456873
1650421639,-0.446197013,-0.387740747,-0.772663244,-0.880136185,-0.752616555
1650421639,0.168076198,0.133783785,0.353786759,1.927293679,1.022105989
1650421642,-0.251602434,-0.296245215,-0.292999562,-1.332179976,-1.196297191
1650421643,0.203049417,0.188681104,0.336423368,-0.16638283,-0.023712653
1650421646,-0.094671322,-0.169981381,-0.551280006,-0.404300615,0.451659457
1650421649,0.098129759,-0.283435841,-0.264784052,-0.594634843,-0.150478549
1650421653,0.212913658,0.228939138,0.514398128,1.808334787,1.022105989
1650421653,-0.406740048,-0.288925573,-0.575154669,-0.118799273,0.515042405
1650421654,-0.182552745,-0.212069326,-0.616392723,0.428411633,1.434095151
1650421656,-0.266847171,-0.16632156,-0.134558618,-0.903927963,-0.784308029
1650421657,0.012938584,0.029478878,0.162789456,1.332499216,1.275637781
1650421659,0.813735631,0.483296716,1.39559023,0.975622539,0.388276509
1650421660,0.41647573,0.40644047,0.839961712,1.42766633,0.831957145
1650421661,0.42723672,-0.074826028,-0.060764205,0.357036298,0.483350931
1650421662,0.020112578,-0.067506386,0.145426065,-0.689801957,-0.467393289
1650421666,-0.023828134,0.009349861,0.206197934,0.618745861,0.293202087
1650421666,-0.201384478,-0.232198343,-0.429736268,-0.332925279,-0.562467711
1650421671,0.305278827,0.26553735,0.777019419,-0.118799273,0.293202087
1650421672,-0.174482002,-0.087635403,0.151937337,0.16670207,0.705191249
1650421672,-0.087497328,-0.016268888,-0.516553224,0.856663646,1.339020729
1650421674,0.439791209,0.391801185,0.453626258,1.213540324,1.624243995
1650421677,0.226364897,0.217959674,0.62726017,-0.309133501,-0.467393289
1650421677,0.132206229,0.192340925,0.353786759,-0.547051286,-0.689233607
1650421678,-0.470409242,-0.329183607,-0.434077116,-0.689801957,-0.404010341
1650421678,-0.03996962,0.067907002,0.484012193,-0.856344406,-0.784308029
1650421678,-0.22200971,-0.104104598,-0.616392723,1.618000559,1.941158735
1650421680,-0.105432312,0.000200308,0.269140227,-0.618426621,-0.340627393
1650421682,-0.376250575,-0.382251015,-0.620733571,0.571162304,-0.404010341
1650421683,0.003971092,0.117314589,0.375490998,0.00015962,-0.213861497
1650421683,-0.218422713,-0.182790756,-0.494848985,0.832871868,1.782701365
1650421684,0.395850498,-0.083975581,-0.416713724,-0.071215716,0.293202087
1650421685,0.133102978,0.089865929,0.310378281,-0.023632159,0.388276509
1650421687,0.170766445,0.155742712,0.173641576,1.11837321,0.103053243
1650421689,-0.154753519,-0.149852364,0.110699283,-0.428092393,-0.372318867
1650421691,-0.014860642,-0.056526922,0.377661422,-0.880136185,-0.594159185
1650421694,0.889959315,0.984692231,-0.427565844,0.594954083,-0.625850659
1650421695,-0.27940166,-0.212069326,-0.46446305,-0.095007494,-0.594159185
1650421699,-0.269537418,-0.168151471,-0.190989639,-0.237758165,-1.164605717
1650421700,-0.1197803,-0.054697011,0.134573946,-1.237012862,-1.101222769
1650421706,-0.079426585,-0.047377369,0.290844466,-1.260804641,-1.291371613
1650421709,0.044324806,0.122804321,0.848643408,-0.309133501,0.134744717
1650421711,0.143863969,0.239918602,0.785701115,-0.285341722,-1.323063087
1650421712,-0.031898877,0.002030219,0.25394726,0.380828076,0.736882723
1650421712,-0.25608618,-0.226708611,-0.635926538,-0.47567595,-1.481520457
1650421713,0.09723301,0.047777985,0.149766913,0.571162304,0.990414515
1650421713,-0.576225649,-0.470086726,-0.447099659,-1.379763534,-0.974456873
1650421713,0.012938584,0.109994946,0.108528859,-0.856344406,-0.657542133
1650421715,-0.082116833,0.018499414,0.145426065,-1.522514205,-1.513211931
1650421716,-0.344864352,-0.363951909,-0.575154669,-0.404300615,-0.023712653
1650421716,-0.453371007,-0.320034054,-0.568643397,-0.523259507,-0.182170023
1650421717,-0.048040363,0.045948074,0.559977029,-0.356717058,-0.118787075
1650421718,0.055085797,0.15025298,0.358127607,0.737704754,1.529169573
1650421721,-0.341277355,-0.217559058,-0.412372877,-0.190174608,-0.055404127
1650421722,-0.097361569,-0.047377369,-0.134558618,0.357036298,0.546733879
1650421722,-0.15385677,-0.054697011,0.24309514,0.238077405,-0.404010341
1650421722,-0.488344226,-0.376761283,-0.657630777,-0.975303299,-0.499084763
1650421722,-0.309891133,-0.389570658,-0.766151972,-0.832552628,-0.847690977
1650421725,-0.143095779,-0.219388969,-0.236568541,-0.118799273,0.166436191
1650421726,0.100820007,0.111824857,0.507886856,0.380828076,0.610116827
1650421730,0.081988273,0.06424718,0.34293464,0.523578747,0.641808301
1650421733,0.018319079,0.033138699,0.273481075,1.332499216,-0.213861497
1650421733,-0.409430296,-0.363951909,-0.234398117,-1.974557996,-1.861818145
1650421733,0.03984106,0.049607895,0.325571249,1.213540324,0.641808301
1650421733,-0.352038346,-0.318204143,-0.557791278,-0.6422184,-0.213861497
1650421734,0.184217684,0.17770164,0.310378281,-0.356717058,0.007978821
1650421734,-0.44978401,-0.30905459,-0.416713724,0.261869184,1.085488937
1650421736,0.019215828,0.06424718,0.475330497,-0.213966387,0.134744717
1650421736,-0.402256302,-0.248667539,-0.299510834,-0.118799273,-0.942765399
1650421737,-0.228286954,-0.219388969,-0.442758811,1.046997874,1.212254833
1650421742,0.033563816,0.086206108,0.275651499,0.047743177,-0.340627393
1650421744,-0.205868224,-0.129723347,0.290844466,-0.499467729,-0.055404127
1650421746,0.065846787,-0.019928709,0.097676739,-0.285341722,-1.006148347
1650421747,0.045221556,0.157572623,0.334252944,-0.594634843,-0.467393289
1650421748,0.081091524,0.09169584,0.175812,-0.666010178,-0.847690977
1650421752,-0.086600579,0.088036019,0.373320574,0.547370526,0.863648619
1650421753,0.099923258,0.181361461,0.177982424,0.713912975,0.958723041
1650421753,0.420959476,0.115484678,0.388513542,-0.380508836,0.134744717
1650421755,-0.024724883,0.080716376,0.43192202,-0.142591051,-0.023712653
1650421756,0.114271245,0.104505214,0.201857086,-0.213966387,-0.182170023
1650421757,-0.067768845,0.002030219,0.219220478,-0.999095077,-0.815999503
1650421757,-0.472202741,-0.345652803,-0.512212376,-0.761177292,-0.625850659
1650421759,0.143863969,0.172211908,0.408047357,0.95183076,1.687626943
1650421762,-0.502692214,-0.363951909,-0.575154669,-0.118799273,-0.023712653
1650421767,0.133999728,0.155742712,0.89422231,-0.808760849,-0.499084763
1650421768,-0.417501039,-0.25232736,-0.46446305,-1.11805397,-0.879382451
1650421769,-0.273124415,-0.135213079,-0.457951778,1.451458109,1.846084313
1650421771,-0.293749647,-0.285265751,-0.447099659,-1.617681319,-1.576594879
1650421772,-0.18793324,-0.217559058,-0.4145433,0.499786969,-0.911073925
1650421772,0.150141214,0.14842307,0.104188011,0.690121197,1.117180411
1650421773,-0.13054129,-0.067506386,0.425410748,-0.547051286,-0.182170023
1650421774,-0.360109089,-0.215729147,-0.494848985,0.190493848,-1.069531295
1650421776,0.924932534,0.937114555,-0.312533377,-0.832552628,-1.449828983
1650421776,-0.464131998,-0.512174671,-0.679335016,-1.213221084,-0.942765399
1650421778,0.102613505,0.109994946,0.154107761,1.522833445,0.895340093
1650421780,0.076607778,0.03496861,0.266969803,0.594954083,0.768574197
1650421780,-0.351141597,-0.327353696,-0.457951778,-0.903927963,-0.467393289
1650421781,-0.261466675,-0.173641203,0.136744369,-1.284596419,-1.101222769
1650421781,-0.222906459,-0.133383169,-0.236568541,-1.237012862,-1.006148347
1650421783,0.175250192,0.188681104,0.484012193,-0.023632159,0.071361769
1650421784,0.569819845,0.485126627,1.098242156,3.568926396,2.638371163
1650421785,0.374328517,0.444868593,0.93328994,1.237332102,1.402403677
1650421785,0.55367836,0.422909665,0.809575778,1.784543008,1.751009891
1650421785,0.10889075,-0.008949245,-0.190989639,1.213540324,0.293202087
1650421786,1.713175092,1.626990865,0.384172694,2.379337471,2.923594429
1650421789,0.392263501,-0.001629603,0.112869707,0.261869184,0.641808301
1650421790,0.342942294,0.159402534,0.412388204,1.189748545,1.655935469
1650421790,0.032667067,0.086206108,0.093335892,-1.11805397,-1.132914243
1650421796,-0.167308008,-0.030908173,0.275651499,0.071534956,-1.291371613
1650421797,0.152831461,-0.245007717,-0.134558618,-1.213221084,-0.847690977
1650421798,0.361774028,-0.072996117,-0.128047346,0.071534956,0.610116827
1650421798,-0.5188337,-0.420679139,-0.677164592,-1.141845748,-0.689233607
1650421802,-0.394185559,-0.495705475,-0.716232222,-1.903182661,-1.861818145
1650421805,-0.489240976,-0.407869764,-0.520894071,-0.832552628,-1.544903405
1650421806,-0.204074726,-0.398720211,-0.381986942,-0.975303299,-0.879382451
1650421807,0.086472019,0.027648968,-0.015185303,1.237332102,0.419967983
1650421808,-0.11888355,-0.104104598,-0.29734041,-0.523259507,0.039670295
1650421809,-0.091981074,-0.087635403,0.251776836,0.047743177,0.641808301
1650421810,-0.107225811,-0.096784956,0.184493695,-0.927719742,-0.689233607
1650421811,0.047015054,-0.393230479,-0.755299852,-1.046678634,-0.625850659
1650421813,-0.374457076,-0.331013517,-0.677164592,-0.261549944,0.261510613
1650421816,-0.24532519,-0.250497449,-0.397179909,-0.618426621,-0.942765399
1650421818,-0.29016265,-0.332843428,-0.544768734,-1.141845748,-1.132914243
1650421821,-0.250705685,-0.16632156,-0.13021777,-1.11805397,-0.974456873
1650421821,0.042531308,0.013009682,0.355957183,-0.713593735,-0.657542133
1650421822,-0.235460948,-0.168151471,0.049927414,-0.380508836,-0.118787075
1650421822,0.031770317,-0.029078262,0.147596489,-0.523259507,-0.150478549
1650421822,-0.171791754,-0.094955045,-0.062934629,-0.023632159,0.578425353
1650421826,-0.430055528,-0.312714411,-0.735766037,-0.261549944,0.324893561
1650421827,-0.559187414,-0.438978245,-0.664142049,-0.547051286,-0.245552971
1650421828,0.182424185,0.179531551,0.583851692,0.023951398,0.198127665
1650421829,0.117858242,0.131953874,0.088995044,0.928038982,0.388276509
1650421829,-0.408533546,-0.332843428,-0.605540603,-1.046678634,-0.689233607
1650421830,-0.432745775,-0.369441641,-0.440588387,-1.736640211,-1.608286353
1650421833,-0.429158778,-0.393230479,-0.581665941,-0.903927963,-0.562467711
1650421836,0.038047562,-0.003459513,0.12589225,-0.309133501,-0.308935919
1650421837,-0.201384478,-0.215729147,-0.236568541,-0.856344406,-0.625850659
1650421839,-0.103638814,0.049607895,0.060779533,-0.261549944,-0.213861497
1650421840,-0.072252591,0.067907002,0.171471152,1.046997874,0.451659457
1650421844,-0.387908314,-0.237688075,-0.668482896,-0.16638283,-1.576594879
1650421846,0.166282699,0.12097441,0.206197934,-0.332925279,-0.404010341
1650421846,-0.476686487,-0.352972445,-0.379816518,-1.094262191,-0.815999503
1650421847,-0.345761101,-0.259647003,-0.507871528,-1.213221084,-0.974456873
1650421848,0.000384095,0.042288253,0.30386701,-0.047423937,0.515042405
1650421848,-0.550219922,-0.374931373,-0.60337018,-1.403555312,-1.101222769
1650421848,-0.076736337,-0.124233615,0.154107761,-0.594634843,-0.308935919
1650421849,0.358187031,0.221619495,0.277821923,0.119118513,0.768574197
1650421855,-0.082116833,-0.087635403,-0.494848985,0.64253764,-0.847690977
1650421857,-0.159237265,-0.120573794,0.026052751,-1.070470413,-0.847690977
1650421857,0.113374496,0.09169584,0.58819254,0.523578747,1.370712203
1650421858,0.019215828,0.084376197,0.379831846,-0.190174608,0.134744717
1650421861,0.016525581,0.075226644,0.503546008,-1.11805397,-1.291371613
1650421863,0.025493073,0.053267717,0.206197934,0.404619855,0.103053243
1650421864,-0.250705685,-0.186450577,-0.562132126,-0.213966387,0.229819139
1650421867,-0.332309863,-0.212069326,-0.635926538,0.333244519,-0.815999503
1650421869,0.061363041,0.067907002,0.20402751,0.16670207,0.610116827
1650421870,0.754550183,0.911495806,-0.5143828,-1.665264876,-1.988584041
1650421870,0.34832279,0.196000746,0.423240324,1.308707438,0.356585035
1650421870,-0.534975185,-0.407869764,-0.750959005,-0.499467729,-0.879382451
1650421870,-0.173585252,-0.071166207,0.175812,-0.618426621,-0.657542133
1650421870,-0.440816518,-0.360292088,-0.570813821,0.452203412,0.705191249
1650421872,0.003074343,0.128294053,0.249606412,-0.594634843,-0.118787075
1650421872,0.163592452,-0.246837628,-0.625074419,-0.071215716,0.578425353
1650421875,0.042531308,0.031308789,0.054268261,0.618745861,0.419967983
1650421875,-0.312581381,-0.208409505,-0.319044649,-0.190174608,-0.720925081
1650421877,0.091852515,0.115484678,0.364638879,1.189748545,0.166436191
1650421879,0.150141214,0.00569004,0.160619032,-1.213221084,-1.386446035
1650421881,-0.254292682,-0.228538522,-0.588177212,0.690121197,0.419967983
1650421881,-0.043556617,0.00569004,0.177982424,0.428411633,1.148871885
1650421882,-0.065975347,0.040458342,-0.151922009,1.499041666,0.578425353
1650421883,-0.330516365,-0.226708611,-0.266954475,-0.999095077,-0.784308029
1650421883,0.15462496,0.216129763,0.531761519,0.428411633,0.831957145
1650421887,0.143863969,-0.407869764,-0.559961702,-1.165637527,-0.784308029
1650421888,-0.44978401,-0.51034476,-0.701039255,-1.189429305,-0.784308029
1650421889,-0.50717596,-0.331013517,-0.664142049,-0.237758165,0.103053243
1650421893,0.104407004,0.124634231,0.533931943,0.785288311,1.275637781
1650421893,-0.236357697,-0.120573794,-0.42539542,-0.570843064,-0.023712653
1650421894,-0.469512493,-0.427998781,-0.607711027,-0.47567595,0.103053243
1650421894,0.117858242,0.060587359,0.462307954,0.571162304,-0.213861497
1650421894,-0.090187576,0.022159236,0.260458532,-0.095007494,-1.259680139
1650421895,-0.216629215,-0.254157271,-0.230057269,-1.474930648,-1.386446035
1650421895,-0.330516365,-0.228538522,-0.627244842,0.333244519,0.768574197
1650421897,-0.409430296,-0.473746547,-0.842116808,-0.856344406,-0.847690977
1650421899,0.133102978,0.086206108,0.616408051,-0.142591051,-0.213861497
1650421901,1.019091201,0.992011874,-0.351601007,-0.47567595,-0.594159185
1650421901,-0.132334789,-0.160831828,-0.086809292,0.999414317,0.927031567
1650421903,-0.493724722,-0.444467977,-0.488337713,-1.926974439,-1.798435197
1650421905,0.269408859,0.174041819,0.262628956,1.11837321,0.229819139
1650421905,-0.145786027,-0.113254152,-0.125876922,-0.666010178,-0.118787075
1650421905,-0.125160795,-0.387740747,-0.579495517,-0.118799273,0.134744717
1650421906,-0.073149341,-0.058356832,0.149766913,-1.094262191,-1.006148347
1650421906,-0.143095779,-0.076655939,0.149766913,0.119118513,-1.037839821
1650421908,0.343839044,0.366182436,1.191570384,0.809080089,0.800265671
1650421908,-0.097361569,-0.179130934,-0.143240313,-0.356717058,-0.150478549
1650421909,0.335768301,0.282006546,0.881199766,1.261123881,1.941158735
1650421909,0.324110561,0.375331989,0.892051886,0.761496532,1.117180411
1650421910,0.412888733,0.399120827,0.911585701,0.928038982,0.863648619
1650421912,0.59851582,0.560152963,0.902904005,5.519852234,4.634934026
1650421914,0.000384095,0.102675304,0.266969803,-0.927719742,-0.657542133
1650421914,-0.182552745,-0.177301024,-0.097661411,-0.999095077,-0.784308029
1650421915,0.070330534,0.174041819,0.516568552,-0.237758165,-0.055404127
1650421916,0.315143069,0.075226644,0.21487963,-0.309133501,-0.942765399
1650421917,0.146554217,0.115484678,0.705395431,0.357036298,0.800265671
1650421919,-0.308097634,-0.33833316,-0.679335016,-0.594634843,-0.530776237
1650421920,0.036254063,0.014839593,0.201857086,0.428411633,0.990414515
1650421920,-0.156547017,-0.155342096,-0.332067192,0.904247203,1.434095151
1650421923,-0.204074726,-0.204749683,-0.09115014,-1.784223768,-2.020275515
1650421924,-0.342174105,-0.30905459,-0.531746191,1.070789653,0.071361769
1650421926,0.203946166,-0.213899237,-0.518723648,-0.190174608,-0.182170023
1650421926,-0.265950421,-0.16632156,-0.531746191,1.903501901,0.895340093
1650421927,0.15462496,0.271027082,0.351616335,1.070789653,-0.404010341
1650421927,-0.069562344,-0.113254152,0.171471152,0.261869184,0.705191249
1650421927,-0.202281227,-0.02175862,-0.015185303,0.047743177,0.261510613
1650421929,-0.026518381,0.104505214,0.065120381,0.880455425,-0.023712653
1650421929,-0.422881534,-0.431658603,-0.672823744,-0.594634843,-0.055404127
1650421935,0.058672794,-0.034567994,0.121551402,-0.071215716,0.515042405
1650421935,-0.012170394,-0.118743883,0.141085217,-0.689801957,-0.499084763
1650421936,0.055085797,0.031308789,0.349445911,-0.118799273,0.388276509
1650421937,0.034460565,0.155742712,0.25394726,1.11837321,0.166436191
1650421938,-0.305407387,-0.2248787,-0.599029332,0.309452741,0.515042405
1650421938,0.10889075,0.135613695,0.206197934,-0.47567595,-0.118787075
1650421939,-0.121573798,-0.041887637,-0.015185303,0.832871868,-0.499084763
1650421939,-0.255189431,-0.254157271,-0.481826441,0.261869184,-0.720925081
1650421942,-0.202281227,-0.142532722,-0.520894071,0.428411633,0.166436191
1650421945,-0.505382461,-0.349312624,-0.544768734,-0.713593735,-0.911073925
1650421945,-0.282091907,-0.206579594,-0.043400814,-0.142591051,0.198127665
1650421945,0.096336261,-0.007119335,0.102017587,0.023951398,0.578425353
1650421947,-0.482066982,-0.371271551,-0.392839062,-1.141845748,-0.784308029
1650421948,0.11965174,0.135613695,0.366809303,-0.570843064,-0.372318867
1650421949,-0.374457076,-0.27977602,-0.473144746,0.142910291,0.546733879
1650421950,0.189598179,0.122804321,0.481841769,0.190493848,0.515042405
1650421951,-0.204074726,-0.215729147,-0.206182606,-0.428092393,-0.182170023
1650421952,0.105303753,0.078886465,0.295185314,-0.451884172,-0.340627393
